#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
Unclassifiable	Unknown	Unknown	3139.91658936112
77133	species	UNCULTURED BACTERIUM	562.063266704736
765121	no rank	PROPIONIBACTERIUM ACNES HL082PA2	373.580717275211
13675	genus	SCOMBER	356.828201200344
152704	species	UNCULTURED STRAMENOPILE	249.31633716726
100272	species	UNCULTURED EUKARYOTE	227.97323722705
562	species	ESCHERICHIA COLI	198.062007677253
765064	no rank	PROPIONIBACTERIUM ACNES HL097PA1	155.628323947693
278170	subfamily	BALITORINAE	103.370569386726
543	family	ENTEROBACTERIACEAE	93.6050069673685
252962	species	OSCARELLA TUBERCULATA	78.9241660232342
9577	family	HYLOBATIDAE	69.7164598497628
325166	genus	SYMPHALANGUS	69.7164598497628
9590	species	SYMPHALANGUS SYNDACTYLUS	69.7164598497628
1747	species	PROPIONIBACTERIUM ACNES	68.9584649882916
405008	species	EUCOMONYMPHA IMLA	59.608461171404
115547	species	UNCULTURED ARCHAEON	55.8875544541714
203449	species	UNCULTURED MARINE EUKARYOTE	47.9637312833809
357284	species	HOMALOPTERA LEONARDI	47.4789528334634
357283	genus	HOMALOPTERA	47.4789528334634
415603	species	INFUNDIBULOMYCES SP. NR 2006A	46.9240175331604
33695	species	TUBULINOSEMA KINGI	46.7111111516731
61392	species	COEMANSIA REVERSA	46.6746208663053
9601	species	PONGO ABELII	45.1205117032462
314293	infraorder	SIMIIFORMES	44.6365390709141
9526	parvorder	CATARRHINI	44.6365390709141
376913	suborder	HAPLORRHINI	44.6365390709141
314295	superfamily	HOMINOIDEA	43.7249233677908
2	superkingdom	BACTERIA	42.7594126286335
10020	species	DIPODOMYS ORDII	42.5329576331723
9443	order	PRIMATES	40.7065419123652
2759	superkingdom	EUKARYOTA	38.4115565489735
9604	family	HOMINIDAE	38.2639214937234
9606	species	HOMO SAPIENS	37.2123124105691
111527	species group	PSEUDOMALLEI GROUP	36.4904900786702
13373	species	BURKHOLDERIA MALLEI	36.3439793276208
28450	species	BURKHOLDERIA PSEUDOMALLEI	35.1718442290833
314146	superorder	EUARCHONTOGLIRES	34.9627126560486
320390	no rank	BURKHOLDERIA MALLEI GB8 HORSE 4	34.5017326446299
607660	subfamily	PONGINAE	33.7942741837977
9599	genus	PONGO	33.7942741837977
441152	no rank	BURKHOLDERIA PSEUDOMALLEI BCC215	26.9554877080344
175275	species	UNCULTURED CERCOZOAN	25.4747728889815
320371	no rank	BURKHOLDERIA PSEUDOMALLEI 1710A	25.4475296430317
763931	species	KOFOIDINIUM CF. PAVILLARDII	23.742313564153
37347	species	TUPAIA BELANGERI	23.0464003895082
42254	species	SOREX ARANEUS	22.8492483325786
187300	species	UNCULTURED DINOFLAGELLATE	22.4367502722681
5241	species	TULASNELLA VIOLEA	20.9465649495913
314145	superorder	LAURASIATHERIA	20.8300036819831
1181778	no rank	ESCHERICHIA COLI KTE234	19.9823406423363
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	18.7363677093541
554078	species	UNCULTURED RHIZARIA	17.4970682205915
9978	species	OCHOTONA PRINCEPS	16.549212791771
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	16.0778578334028
656437	no rank	ESCHERICHIA COLI TA143	15.8990910529735
1090926	no rank	ESCHERICHIA COLI W26	15.6944516056118
136703	species	UNCULTURED RUMEN BACTERIUM	15.5741604703658
9371	species	ECHINOPS TELFAIRI	15.523530476343
9347	no rank	EUTHERIA	15.1927791980713
1181739	no rank	ESCHERICHIA COLI KTE193	14.8464952300978
29281	species	UNCULTURED CRENARCHAEOTE	13.7791252846389
59201	subspecies	SALMONELLA ENTERICA SUBSP. ENTERICA	13.743130488121
91750	species	UNCULTURED ALPHA PROTEOBACTERIUM	13.6254424529553
4113	species	SOLANUM TUBEROSUM	13.3900035459956
175274	species	UNCULTURED ALVEOLATE	12.6026248568861
315267	species	UNCULTURED FRESHWATER EUKARYOTE	12.5628806245109
59463	species	MYOTIS LUCIFUGUS	12.4571560050858
9598	species	PAN TROGLODYTES	11.7955599075214
1912216	Unknown	Unknown	11.3913099127283
33154	no rank	OPISTHOKONTA	11.2099700174543
913088	no rank	ESCHERICHIA COLI TW11681	10.6609690728227
