#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
Unclassifiable	Unknown	Unknown	2657.87234788451
13675	genus	SCOMBER	516.441410514384
77133	species	UNCULTURED BACTERIUM	412.28517273876
152704	species	UNCULTURED STRAMENOPILE	241.424881954608
100272	species	UNCULTURED EUKARYOTE	225.011728288582
278170	subfamily	BALITORINAE	130.000635837853
9577	family	HYLOBATIDAE	100.587504681376
325166	genus	SYMPHALANGUS	100.587504681376
9590	species	SYMPHALANGUS SYNDACTYLUS	100.587504681376
252962	species	OSCARELLA TUBERCULATA	73.7582133303561
9601	species	PONGO ABELII	63.2636307767636
314293	infraorder	SIMIIFORMES	60.5161476335199
9526	parvorder	CATARRHINI	60.5161476335199
376913	suborder	HAPLORRHINI	60.5161476335199
314295	superfamily	HOMINOIDEA	59.9856765840682
405008	species	EUCOMONYMPHA IMLA	59.2401999339482
9604	family	HOMINIDAE	58.8665989284202
607660	subfamily	PONGINAE	54.6033526742456
9599	genus	PONGO	54.6033526742456
357284	species	HOMALOPTERA LEONARDI	53.9968221899771
357283	genus	HOMALOPTERA	53.9968221899771
9443	order	PRIMATES	51.6873147348649
203449	species	UNCULTURED MARINE EUKARYOTE	51.3098697006511
415603	species	INFUNDIBULOMYCES SP. NR 2006A	46.4685201773855
33695	species	TUBULINOSEMA KINGI	46.4010866766485
61392	species	COEMANSIA REVERSA	43.2705490819937
314146	superorder	EUARCHONTOGLIRES	38.2995113024116
115547	species	UNCULTURED ARCHAEON	36.9957229912089
9606	species	HOMO SAPIENS	36.3351995418133
2	superkingdom	BACTERIA	30.4295923809825
10020	species	DIPODOMYS ORDII	30.3113241133474
2759	superkingdom	EUKARYOTA	26.7395461656502
187300	species	UNCULTURED DINOFLAGELLATE	25.803082004753
314145	superorder	LAURASIATHERIA	22.6192277808525
37347	species	TUPAIA BELANGERI	21.8898397417745
4113	species	SOLANUM TUBEROSUM	21.8783951083868
5241	species	TULASNELLA VIOLEA	20.7953527521272
9598	species	PAN TROGLODYTES	17.3623992723756
42254	species	SOREX ARANEUS	16.8998266615679
175275	species	UNCULTURED CERCOZOAN	14.7585539252666
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	14.220716020443
9978	species	OCHOTONA PRINCEPS	14.1924832607688
175274	species	UNCULTURED ALVEOLATE	13.4511932770064
30870	family	SCIAENIDAE	13.0394288314306
763931	species	KOFOIDINIUM CF. PAVILLARDII	12.804835736453
554078	species	UNCULTURED RHIZARIA	12.4418404289259
367110	no rank	NEUROSPORA CRASSA OR74A	12.4050879571552
187299	species	UNCULTURED CILIATE	12.367502369537
86473	species	UNCULTURED GAMMA PROTEOBACTERIUM	12.2104179067425
683832	species	CIRRHINUS MRIGALA	12.1801231036257
59897	genus	CIRRHINUS	12.1801231036257
315267	species	UNCULTURED FRESHWATER EUKARYOTE	11.8847959740471
96649	species	PELODERA PUNCTATA	11.6713434854057
4751	kingdom	FUNGI	11.5434839814966
136703	species	UNCULTURED RUMEN BACTERIUM	11.0911007062805
9989	order	RODENTIA	11.0757866990129
