#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
Unclassifiable	Unknown	Unknown	491.282552323684
1798534	Unknown	Unknown	163.781798765802
13675	genus	SCOMBER	124.513221136049
2759	superkingdom	EUKARYOTA	75.2855431793446
2	superkingdom	BACTERIA	48.8664454026217
33634	no rank	STRAMENOPILES	33.6628710695218
186802	order	CLOSTRIDIALES	33.5690652081665
2836	phylum	BACILLARIOPHYTA	24.0772054453207
278170	subfamily	BALITORINAE	23.7382027665783
77133	species	UNCULTURED BACTERIUM	22.7947511838438
9577	family	HYLOBATIDAE	21.6750793750223
325166	genus	SYMPHALANGUS	21.6750793750223
9590	species	SYMPHALANGUS SYNDACTYLUS	21.6750793750223
10116	species	RATTUS NORVEGICUS	18.8320391401268
9606	species	HOMO SAPIENS	16.4667736333255
6029	phylum	MICROSPORIDIA	15.9335337707102
100272	species	UNCULTURED EUKARYOTE	15.9067304788456
10114	genus	RATTUS	14.7244099473397
42254	species	SOREX ARANEUS	14.6053469356517
10020	species	DIPODOMYS ORDII	14.2902702111943
186801	class	CLOSTRIDIA	13.3131833089756
862507	subgenus	MUS	13.1416098275331
10090	species	MUS MUSCULUS	13.1416098275331
10088	genus	MUS	13.1416098275331
1224	phylum	PROTEOBACTERIA	12.2769066407442
9224	family	PSITTACIDAE	12.2475758601837
357284	species	HOMALOPTERA LEONARDI	11.6308986167106
357283	genus	HOMALOPTERA	11.6308986167106
314293	infraorder	SIMIIFORMES	11.1914204746506
376913	suborder	HAPLORRHINI	11.1914204746506
9526	parvorder	CATARRHINI	11.1914204746506
9443	order	PRIMATES	10.2721997730846
33630	no rank	ALVEOLATA	10.1884910303808
9605	genus	HOMO	10.1485203486495
314146	superorder	EUARCHONTOGLIRES	10.0377550601143
314295	superfamily	HOMINOIDEA	9.95679666833589
9601	species	PONGO ABELII	9.43205958275632
33213	no rank	BILATERIA	9.13042069005802
763931	species	KOFOIDINIUM CF. PAVILLARDII	8.9977727469228
64898	family	AQUIFICACEAE	8.9084406854632
30870	family	SCIAENIDAE	8.5264778312546
9604	family	HOMINIDAE	8.52387777144322
607660	subfamily	PONGINAE	8.40269176106522
9599	genus	PONGO	8.40269176106522
186814	family	THERMOANAEROBACTERACEAE	8.2514255176882
252962	species	OSCARELLA TUBERCULATA	8.187031954352
33183	order	ONYGENALES	8.0279522738958
33083	order	DICTYOSTELIIDA	7.5409559263276
203449	species	UNCULTURED MARINE EUKARYOTE	7.3956772955231
4751	kingdom	FUNGI	7.3606455803277
33154	no rank	OPISTHOKONTA	7.14767671043114
55118	family	CLUPEIDAE	6.8871715033777
9598	species	PAN TROGLODYTES	6.64903377421714
9978	species	OCHOTONA PRINCEPS	6.4291069847038
33317	no rank	PROTOSTOMIA	5.9330756687071
9986	species	ORYCTOLAGUS CUNICULUS	5.77522784509087
