#Taxon_ID	Taxon_Rank	Taxon_Name	Probability_Mass
Unclassifiable	Unknown	Unknown	447.165723913742
1798534	Unknown	Unknown	116.443928763706
13675	genus	SCOMBER	108.46091983279
2759	superkingdom	EUKARYOTA	58.3391534991742
2	superkingdom	BACTERIA	41.4385221042068
278170	subfamily	BALITORINAE	34.9900563430189
33634	no rank	STRAMENOPILES	24.9620329584942
186802	order	CLOSTRIDIALES	24.3617154643301
325166	genus	SYMPHALANGUS	22.0162569210013
9590	species	SYMPHALANGUS SYNDACTYLUS	22.0162569210013
9577	family	HYLOBATIDAE	22.0162569210013
9224	family	PSITTACIDAE	20.7228798416223
2836	phylum	BACILLARIOPHYTA	18.3083076820554
357284	species	HOMALOPTERA LEONARDI	14.3029868286861
357283	genus	HOMALOPTERA	14.3029868286861
1224	phylum	PROTEOBACTERIA	13.6460563215548
100272	species	UNCULTURED EUKARYOTE	13.4429090673121
9601	species	PONGO ABELII	13.1213363544231
9606	species	HOMO SAPIENS	12.9022038202779
314293	infraorder	SIMIIFORMES	12.7317010059395
376913	suborder	HAPLORRHINI	12.7317010059395
9526	parvorder	CATARRHINI	12.7317010059395
607660	subfamily	PONGINAE	12.2420473427283
9599	genus	PONGO	12.2420473427283
186801	class	CLOSTRIDIA	12.1763983145225
9604	family	HOMINIDAE	11.8572138827893
9443	order	PRIMATES	11.5447153987037
314295	superfamily	HOMINOIDEA	11.4724174320285
10116	species	RATTUS NORVEGICUS	11.1318787463363
314146	superorder	EUARCHONTOGLIRES	9.58665979300003
10114	genus	RATTUS	9.51496274969735
77133	species	UNCULTURED BACTERIUM	9.23501348721454
33154	no rank	OPISTHOKONTA	8.93204536539811
314145	superorder	LAURASIATHERIA	8.63001761527841
9605	genus	HOMO	8.49827850396071
33213	no rank	BILATERIA	7.9252168001902
8783	superorder	PALAEOGNATHAE	7.65371221541299
252962	species	OSCARELLA TUBERCULATA	7.563391773337
862507	subgenus	MUS	7.44652792651437
10090	species	MUS MUSCULUS	7.44652792651437
10088	genus	MUS	7.44652792651437
6029	phylum	MICROSPORIDIA	7.3504451427546
30870	family	SCIAENIDAE	7.2026441661522
1437010	no rank	BOREOEUTHERIA	7.17330667215447
763931	species	KOFOIDINIUM CF. PAVILLARDII	7
55118	family	CLUPEIDAE	6.9946619226093
33083	order	DICTYOSTELIIDA	6.71995902028236
10020	species	DIPODOMYS ORDII	6.63786349607297
9978	species	OCHOTONA PRINCEPS	6.44441780064925
9347	no rank	EUTHERIA	6.38616055388127
32525	no rank	THERIA	6.38457338856229
42254	species	SOREX ARANEUS	6.2254997982238
683832	species	CIRRHINUS MRIGALA	6.05155455110165
59897	genus	CIRRHINUS	6.05155455110165
8825	superorder	NEOGNATHAE	5.8015166668444
64898	family	AQUIFICACEAE	5.7597588509593
33630	no rank	ALVEOLATA	5.75149209117156
4751	kingdom	FUNGI	4.99961927401996
67818	phylum	ATRIBACTERIA	4.8290625793234
9598	species	PAN TROGLODYTES	4.77045539694517
55120	subfamily	PELLONULINAE	4.73352861331019
37347	species	TUPAIA BELANGERI	4.70770100003268
1236	class	GAMMAPROTEOBACTERIA	4.58915105619354
9989	order	RODENTIA	4.44642576101802
1157685	species	RHIZOBIUM SP. JGI 0001005 H05	4.22384653600965
9596	genus	PAN	4.22366728246607
2157	superkingdom	ARCHAEA	4.2193953538845
67812	phylum	OMNITROPHICA	3.9988436010753
6032	suborder	APANSPOROBLASTINA	3.99629710497
51290	superphylum	CHLAMYDIAE/VERRUCOMICROBIA GROUP	3.820979140934
33317	no rank	PROTOSTOMIA	3.7965537925415
203449	species	UNCULTURED MARINE EUKARYOTE	3.72386926778901
314147	no rank	GLIRES	3.68512969011531
112	order	PLANCTOMYCETALES	3.50139217096275
126	family	PLANCTOMYCETACEAE	3.50139217096275
6072	no rank	EUMETAZOA	3.47793380728569
61392	species	COEMANSIA REVERSA	3.45079753145
123370	no rank	HOLACANTHOPTERYGII	3.39084021205756
976	phylum	BACTEROIDETES	3.3591804631987
7953	family	CYPRINIDAE	3.2917277676258
30727	superfamily	CYPRINOIDEA	3.2917277676258
405008	species	EUCOMONYMPHA IMLA	3.24226154007623
33208	kingdom	METAZOA	3.080303288985
995019	family	SUTTERELLACEAE	3.017398646418
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	2.989071034845
9394	genus	TUPAIA	2.87501964916161
9393	family	TUPAIIDAE	2.87501964916161
9392	order	SCANDENTIA	2.87501964916161
74201	phylum	VERRUCOMICROBIA	2.83188127810635
604433	species	ARBOROPHILA RUFOGULARIS	2.8312414980795
62680	phylum	MARINIMICROBIA	2.80736189838449
6040	phylum	PORIFERA	2.69203478469425
6042	class	DEMOSPONGIAE	2.69203478469425
1620410	Unknown	Unknown	2.67570352817303
131567	no rank	CELLULAR ORGANISMS	2.66922502271886
5782	genus	DICTYOSTELIUM	2.6501124288016
186625	no rank	CLUPEOCEPHALA	2.63501155112973
9371	species	ECHINOPS TELFAIRI	2.5924374937442
119428	order	DICTYOCERATIDA	2.54545454545456
283979	no rank	CRYPTOCOELIIDAE	2.54545454545456
479641	species	VACELETIA SP. GW948	2.54545454545456
1779147	Unknown	Unknown	2.54545454545456
269035	genus	VACELETIA	2.54545454545456
1104615	species	MICROGENOMATES BACTERIUM SCGC AAA011 L05	2.49184185330505
33695	species	TUBULINOSEMA KINGI	2.4475643626747
415603	species	INFUNDIBULOMYCES SP. NR 2006A	2.4415452651242
315267	species	UNCULTURED FRESHWATER EUKARYOTE	2.428572671389
9365	species	ERINACEUS EUROPAEUS	2.40838530257064
28221	class	DELTAPROTEOBACTERIA	2.35645221460905
367110	no rank	NEUROSPORA CRASSA OR74A	2.3198340139848
538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	2.3196342960016
40674	class	MAMMALIA	2.31527689979002
8795	species	PTEROCNEMIA PENNATA	2.1973798778693
8794	genus	PTEROCNEMIA	2.1973798778693
9104	genus	ARBOROPHILA	2.16254274719228
186814	family	THERMOANAEROBACTERACEAE	2.162506852806
57723	phylum	ACIDOBACTERIA	2.1218252024526
29547	class	EPSILONPROTEOBACTERIA	2.08891717650883
67820	no rank	MICROGENOMATES	2.0823556231159
152704	species	UNCULTURED STRAMENOPILE	2.05031618528495
337687	no rank	MUROIDEA	2.04319552273413
1963758	Unknown	Unknown	2.02959147719722
170	family	LEPTOSPIRACEAE	1.99665791618438
10066	family	MURIDAE	1.92548345389408
39107	subfamily	MURINAE	1.92548345389408
667497	species	BACILLUS SP. 210_58	1.860644916636
157820	species	UNCULTURED PRASINOPHYCEAE	1.7998590803138
9986	species	ORYCTOLAGUS CUNICULUS	1.79802137893726
580370	class	ZETAPROTEOBACTERIA	1.7730583562402
68336	superphylum	BACTEROIDETES/CHLOROBI GROUP	1.7654426042885
640293	no rank	CANDIDATE DIVISION NC10	1.7446672714009
558314	family	DESULFUROBACTERIACEAE	1.7387375555937
1760	class	ACTINOBACTERIA	1.72026492122642
201174	phylum	ACTINOBACTERIA	1.72026492122642
5654	family	TRYPANOSOMATIDAE	1.6922192575284
5653	order	KINETOPLASTIDA	1.6922192575284
