TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
505711	species	ANDALUCIA GODOYI	2.7802432992074	16	17.3765206	0.0042306
52061	species	STENOSTOMUM LEUCOPS	2.766771291687	25	11.0670852	0.0066103
57847	species	PETROSCIRTES BREVICEPS	2.75921481051705	109	2.5313897	0.0288209
96764	species	EUGLENA AGILIS	2.7354076606679	38	7.1984412	0.0100476
395038	species	JOSEFPOELTIA PARVA	2.6531365361197	15	17.6875769	0.0039662
46130	species	ARCHAIAS ANGULATUS	2.6445251866642	22	12.0205690	0.0058171
390268	species	PSEUDOTRICHONYMPHA SP. AU03SC	2.6272991457159	22	11.9422688	0.0058171
86027	species	UNCULTURED BETA PROTEOBACTERIUM	2.60549805585207	25	10.4219922	0.0066103
172733	species	UNCULTURED CLOSTRIDIALES BACTERIUM	2.6000133821326	15	17.3334225	0.0039662
4081	species	SOLANUM LYCOPERSICUM	2.5842035189648	453	0.5704644	0.1197785
393604	species	HENNEGUYA GURLEI	2.574647879975	74	3.4792539	0.0195665
38881	species	BOTRYOCOCCUS BRAUNII	2.472558986918	62	3.9879984	0.0163935
459226	species	LEPOCINCLIS STEINII	2.4355514948026	25	9.7422060	0.0066103
449395	species	PARVICAPSULA BICORNIS	2.409391175334	17	14.1728893	0.0044950
1404	species	BACILLUS MEGATERIUM	2.3867691444326	427	0.5589623	0.1129038
76315	species	CAULERPA SERTULARIOIDES	2.35329817966657	33	7.1312066	0.0087256
189428	species	FLABELLIA PETIOLATA	2.35263784711767	26	9.0486071	0.0068747
56765	species	UNCULTURED MARINE BACTERIUM	2.3258356206969	68	3.4203465	0.0179800
157820	species	UNCULTURED PRASINOPHYCEAE	2.3149826773822	10	23.1498268	0.0026441
37095	species	ULKENIA PROFUNDA	2.3070661661433	34	6.7854887	0.0089900
202244	species	BRYONOSEMA PLUMATELLAE	2.2922835896978	14	16.3734542	0.0037018
281636	species	PRODINYCHUS SP. AL7170	2.2800065762117	6	38.0001096	0.0015865
9785	species	LOXODONTA AFRICANA	2.2763156873773	221	1.0300071	0.0584350
478975	species	BINUCLEATA DAPHNIAE	2.2727680222843	19	11.9619370	0.0050238
5808	species	CRYPTOSPORIDIUM MURIS	2.26382433606115	293	0.7726363	0.0774726
35153	species	DIXONIELLA GRISEA	2.2453653997556	81	2.7720560	0.0214174
51588	species	AMBLYOSPORA CALIFORNICA	2.23983126521571	74	3.0267990	0.0195665
360837	species	UNCULTURED MARINE GROUP I THAUMARCHAEOTE	2.2214652345345	11	20.1951385	0.0029085
717858	species	AGROMYCES SP. IY07 4	2.208505548274	3	73.6168516	0.0007932
128061	species	BORELIS SCHLUMBERGERI	2.2061105060719	17	12.9771206	0.0044950
33178	species	ASPERGILLUS TERREUS	2.19435566949842	58	3.7833718	0.0153359
253303	species	TRICLADIUM CHAETOCLADIUM	2.168622978169	3	72.2874326	0.0007932
335445	species	UNCULTURED BOLETACEAE	2.1635172528771	7	30.9073893	0.0018509
650295	species	PYXINIA CRYSTALLIGERA	2.1611319672223	7	30.8733138	0.0018509
153809	species	UNCULTURED PROTEOBACTERIUM	2.15133168189598	11	19.5575607	0.0029085
193323	species	UNCULTURED RUMEN PROTOZOA	2.1210753959892	10	21.2107540	0.0026441
198507	species	LABEO SENEGALENSIS	2.1128842760118	21	10.0613537	0.0055526
435234	species	DENDROPHYSA RUSSELII	2.10938649804483	44	4.7940602	0.0116341
209926	species	LIPOSCELIS DECOLOR	2.0862081939898	7	29.8029742	0.0018509
13363	species	BORAGO OFFICINALIS	2.0831514989984	11	18.9377409	0.0029085
5741	species	GIARDIA INTESTINALIS	2.06558437074322	309	0.6684739	0.0817032
7955	species	DANIO RERIO	2.0614609827978	300	0.6871537	0.0793235
768098	species	RECIFELLA SP. AP 2010	2.060784425604	8	25.7598053	0.0021153
43179	species	ICTIDOMYS TRIDECEMLINEATUS	2.0586178566418	20	10.2930893	0.0052882
685676	species	DIPLOSTYLA CONCOLOR	2.0581997920341	8	25.7274974	0.0021153
660259	species	PSEUDOMONAS SP. BJ 27	2.0365825559672	12	16.9715213	0.0031729
