Object_ID, Length, Assignment
C02.47,180,562
C02.55,180,1747
C02.95,180,1747
C02.101,180,1747
C02.133,180,1747
C02.146,180,1747
C02.351,180,1747
C02.403,180,1747
C02.412,180,1747
C02.436,180,1747
C02.463,180,1747
C02.479,180,1747
C02.486,180,562
C02.510,180,5661
C02.513,180,1747
C02.568,180,562
C02.598,180,562
C02.619,180,5061
C02.733,180,1747
C02.784,180,562
C02.814,180,1747
C02.836,180,5661
C02.851,180,562
C02.859,180,623
C02.878,180,1747
C02.899,180,1747
C02.935,180,562
C02.940,180,1747
C02.980,180,1747
C02.1021,180,562
C02.1062,180,1747
C02.1168,180,5061
C02.1185,180,1747
C02.1267,180,1747
C02.1273,180,1747
C02.1322,180,1747
C02.1339,180,5061
C02.1373,180,263
C02.1377,180,1747
C02.1446,180,562
C02.1482,180,13373
C02.1547,180,562
C02.1548,180,1747
C02.1601,180,1747
C02.1701,180,5661
C02.1703,180,562
C02.1709,180,1747
C02.1721,180,1747
C02.1737,180,1747
C02.1755,180,1747
C02.1764,180,1747
C02.1771,180,1747
C02.1775,180,562
C02.1814,180,1747
C02.1851,180,5061
C02.1894,180,1747
C02.1917,180,1747
C02.1964,180,1747
C02.1998,180,1747
C02.2011,180,1747
C02.2024,180,1747
C02.2082,180,1747
C02.2127,180,1747
C02.2139,180,5061
C02.2146,180,1747
C02.2221,180,1747
C02.2334,180,1747
C02.2341,180,1747
C02.2359,180,1747
C02.2394,180,1747
C02.2399,180,1747
C02.2425,180,5661
C02.2437,180,1747
C02.2504,180,13373
C02.2537,180,1747
C02.2570,180,562
C02.2590,180,1747
C02.2594,180,1747
C02.2620,180,562
C02.2673,180,1747
C02.2676,180,1747
C02.2696,180,5061
C02.2729,180,13373
C02.2743,180,1747
C02.2824,180,562
C02.2831,180,1747
C02.2864,180,1747
C02.2874,180,1747
C02.2897,180,1747
C02.2904,180,1747
C02.2966,180,1747
C02.3033,180,5661
C02.3058,180,1747
C02.3068,180,5061
C02.3113,180,5661
C02.3118,180,5661
C02.3162,180,1747
C02.3195,180,562
C02.3196,180,1747
C02.3212,180,5661
C02.3215,180,585
C02.3230,180,1747
C02.3262,180,1747
C02.3272,180,1747
C02.3301,180,13373
C02.3308,180,1747
C02.3320,180,562
C02.3326,180,1747
C02.3397,180,1747
C02.3426,180,562
C02.3432,180,54291
C02.3457,180,5061
C02.3482,180,1747
C02.3566,180,632
C02.3571,180,1747
C02.3598,180,562
C02.3606,180,562
C02.3634,180,1747
C02.3655,180,562
C02.3657,180,1747
C02.3670,180,1747
C02.3751,180,1747
C02.3763,180,1747
C02.3805,180,1747
C02.3809,180,1747
C02.3825,180,1747
C02.3928,180,571
C02.3944,180,1747
C02.4047,180,1747
C02.4062,180,562
C02.4118,180,5661
C02.4141,180,1747
C02.4160,180,1747
C02.4165,180,1747
C02.4177,180,1747
C02.4185,180,1747
C02.4187,180,562
C02.4237,180,13373
C02.4245,180,1747
C02.4263,180,1747
C02.4287,180,562
C02.4431,180,1747
C02.4441,180,562
C02.4459,180,1747
C02.4468,180,1747
C02.4469,180,1747
C02.4472,180,1747
C02.4562,180,1747
C02.4579,180,5661
C02.4584,180,1747
C02.4593,180,1747
C02.4604,180,1747
C02.4608,180,13373
C02.4652,180,1747
C02.4720,180,562
C02.4743,180,562
C02.4744,180,1747
C02.4778,180,1747
C02.4787,180,1747
C02.4917,180,562
C02.4952,180,5661
C02.4997,180,5061
C02.5018,180,5061
C02.5051,180,1747
C02.5138,180,1747
C02.5145,180,1747
C02.5151,180,1747
C02.5154,180,1747
C02.5160,180,1747
C02.5206,180,623
C02.5249,180,1747
C02.5292,180,1747
C02.5298,180,562
C02.5300,180,1747
C02.5303,180,562
C02.5306,180,562
C02.5390,180,732
C02.5426,180,1747
C02.5434,180,1747
C02.5448,180,1747
C02.5452,180,5661
C02.5511,180,562
C02.5623,180,5661
C02.5660,180,1747
C02.5663,180,1747
C02.5671,180,1747
C02.5677,180,1747
C02.5689,180,562
C02.5711,180,562
C02.5732,180,1747
C02.5749,180,1747
C02.5756,180,1747
C02.5785,180,1747
C02.5797,180,1747
C02.5808,180,1747
C02.5833,180,1747
C02.5928,180,1747
C02.5941,180,1747
C02.5943,180,562
C02.5949,180,13373
C02.5971,180,562
C02.6097,180,1747
C02.6118,180,562
C02.6137,180,562
C02.6170,180,1747
C02.6199,180,623
C02.6265,180,1747
C02.6311,180,1747
C02.6361,180,562
C02.6397,180,1747
C02.6408,180,5661
C02.6480,180,1747
C02.6505,180,5061
C02.6530,180,1747
C02.6573,180,1747
C02.6642,176,5061
C02.6649,180,1747
C02.6706,180,1747
C02.6711,180,1747
C02.6731,180,1747
C02.6734,180,1747
C02.6769,180,1747
C02.6782,180,1747
C02.6783,180,1747
C02.6816,180,562
C02.6837,180,1747
C02.6868,180,1747
C02.6878,180,1747
C02.6887,180,573
C02.6890,180,1747
C02.6972,180,562
C02.7013,180,1747
C02.7067,180,1747
C02.7107,180,1747
C02.7128,180,5661
C02.7149,180,1747
C02.7170,180,1747
C02.7192,180,1747
C02.7196,180,562
C02.7199,180,57975
C02.7201,180,1747
C02.7215,180,1747
C02.7240,180,1747
C02.7300,180,1747
C02.7307,180,1747
C02.7376,180,562
C02.7384,180,1747
C02.7409,180,1747
C02.7410,180,1747
C02.7436,180,1747
C02.7449,180,13373
C02.7472,180,1747
C02.7478,180,1747
C02.7505,180,562
C02.7543,180,562
C02.7632,180,1747
C02.7644,180,1484157
C02.7655,180,1747
C02.7656,180,1747
C02.7674,180,5061
C02.7719,180,1747
C02.7727,180,562
C02.7739,180,1747
C02.7753,180,5061
C02.7769,180,1747
C02.7801,180,562
C02.7889,180,562
C02.7895,180,562
C02.7897,180,562
C02.7899,180,13373
C02.7901,180,623
C02.7919,180,13373
C02.7923,180,13373
C02.7947,180,1747
C02.7966,180,1747
C02.7992,180,5061
C02.8023,180,562
C02.8073,180,562
C02.8106,180,1747
C02.8183,180,562
C02.8206,180,562
C02.8229,180,1747
C02.8239,180,562
C02.8310,180,1747
C02.8313,180,1747
C02.8341,180,5061
C02.8357,180,5061
C02.8388,180,1747
C02.8390,180,1747
C02.8478,180,562
C02.8501,180,5661
C02.8556,180,1747
C02.8574,180,1747
C02.8598,180,1747
C02.8726,180,1747
C02.8736,180,1747
C02.8768,176,13373
C02.8785,180,1747
C02.8805,180,13373
C02.8808,180,562
C02.8950,180,623
C02.8952,180,1747
C02.8979,180,13373
C02.9002,180,1747
C02.9014,180,13373
C02.9042,180,1747
C02.9045,180,1747
C02.9053,180,1747
C02.9101,180,1747
C02.9160,180,1747
C02.9265,180,623
C02.9352,180,5661
C02.9374,180,1747
C02.9393,180,1747
C02.9403,180,1747
C02.9427,180,562
C02.9429,180,1747
C02.9432,180,5661
C02.9503,180,562
C02.9542,180,1747
C02.9545,180,1747
C02.9643,180,562
C02.9651,180,5061
C02.9669,180,562
C02.9677,180,1747
C02.9680,180,13373
C02.9727,180,1747
C02.9729,180,1747
C02.9743,180,1747
C02.9755,180,1747
C02.9819,180,1747
C02.9963,180,1747
C02.9977,180,1747
C02.9985,116,5661
C02.10046,180,562
C02.10067,180,1747
C02.10080,180,562
C02.10218,180,562
C02.10230,180,1747
C02.10240,180,1747
C02.10249,180,1747
C02.10301,180,13373
C02.10332,180,5661
C02.10342,180,1747
C02.10364,180,1747
C02.10377,180,5661
C02.10393,180,623
C02.10396,180,1747
C02.10407,180,632
C02.10410,180,5061
C02.10418,180,1747
C02.10424,180,624
C02.10432,180,1747
C02.10445,180,562
C02.10451,180,5661
C02.10452,180,1747
C02.10454,180,1747
C02.10500,180,5061
C02.10515,180,562
C02.10529,180,562
C02.10530,180,1747
C02.10560,180,1747
C02.10606,180,5061
C02.10632,180,13373
C02.10656,180,1747
C02.10666,180,5661
C02.10688,180,623
C02.10705,180,1747
C02.10737,180,562
C02.10779,180,5661
C02.10798,180,5661
C02.10849,180,1747
C02.10860,180,1747
C02.10872,180,1747
C02.10970,180,1747
C02.10992,180,1747
C02.11002,180,562
C02.11034,180,562
C02.11049,180,1747
C02.11111,180,562
C02.11128,180,5661
C02.11134,180,624
C02.11162,180,1747
C02.11197,180,5661
C02.11203,180,562
C02.11208,180,562
C02.11209,180,1747
C02.11219,180,1747
C02.11238,180,1747
C02.11316,180,5061
C02.11360,180,1747
C02.11361,180,1747
C02.11375,180,1747
C02.11425,180,1747
C02.11487,180,1747
C02.11498,180,1747
C02.11567,161,13373
C02.11570,180,562
C02.11588,180,1747
C02.11620,180,562
C02.11622,180,1747
C02.11628,180,562
C02.11729,180,1747
C02.11738,180,1747
C02.11742,180,1747
C02.11785,180,1747
C02.11802,180,1747
C02.11807,180,1747
C02.11924,180,1747
C02.11926,180,13373
C02.11967,180,13373
C02.12008,180,1747
C02.12009,180,562
C02.12051,180,13373
C02.12052,180,1747
C02.12067,180,13373
C02.12098,180,1747
C02.12104,180,562
C02.12118,161,13373
C02.12186,180,1747
C02.12217,180,1747
C02.12230,180,1747
C02.12238,180,1747
C02.12241,180,1747
C02.12248,180,1747
C02.12352,180,1747
C02.12355,180,5061
C02.12365,180,1747
C02.12407,180,562
C02.12472,180,562
C02.12512,180,632
C02.12526,180,562
C02.12609,180,1747
C02.12613,180,1747
C02.12650,180,562
C02.12657,180,562
C02.12677,180,1747
C02.12708,180,1747
C02.12731,180,1747
C02.12772,180,5661
C02.12799,180,5061
C02.12844,180,1747
C02.12889,180,562
C02.12890,180,1747
C02.12892,180,1747
C02.12900,180,13373
C02.12902,180,5661
C02.12916,180,1747
C02.12926,180,1747
C02.12936,180,624
C02.12988,180,1747
C02.12991,180,1747
C02.13071,180,5061
C02.13090,180,1747
C02.13113,180,1747
C02.13228,180,562
C02.13238,180,562
C02.13277,180,562
C02.13338,180,562
C02.13361,180,562
C02.13376,180,1747
C02.13387,180,1747
C02.13402,180,562
C02.13424,180,1747
C02.13444,180,1747
C02.13446,180,562
C02.13449,180,5661
C02.13513,180,1747
C02.13525,180,623
C02.13559,180,1747
C02.13564,180,1747
C02.13598,180,562
C02.13644,180,1747
C02.13646,180,5661
C02.13665,180,1747
C02.13708,180,562
C02.13728,180,1747
C02.13783,180,1747
C02.13817,180,562
C02.13871,180,1747
C02.13885,180,5661
C02.13888,180,5661
C02.13893,180,562
C02.13917,180,1747
C02.13959,180,1747
C02.13965,180,1747
C02.14003,180,562
C02.14019,180,1747
C02.14063,180,562
C02.14078,180,1747
C02.14081,180,5061
C02.14132,180,5661
C02.14170,180,1747
C02.14222,180,1747
C02.14363,180,13373
C02.14387,180,5661
C02.14388,180,1747
C02.14433,180,562
C02.14490,180,562
C02.14518,180,562
C02.14546,180,1747
C02.14625,161,13373
C02.14626,180,1747
C02.14628,180,13373
C02.14665,180,1747
C02.14741,180,1747
C02.14762,180,5061
C02.14772,180,1747
C02.14855,180,1747
C02.14885,180,1747
C02.14886,180,562
C02.14894,180,1747
C02.14929,180,1747
C02.15017,180,1747
C02.15043,180,1747
C02.15060,180,562
C02.15098,180,13373
C02.15133,180,13373
C02.15166,180,1747
C02.15182,180,1747
C02.15210,180,1747
C02.15223,180,5061
C02.15260,180,1747
C02.15277,180,562
C02.15282,180,562
C02.15297,180,1747
C02.15313,180,1747
C02.15367,180,1747
C02.15389,180,1747
C02.15458,180,1747
C02.15484,180,562
C02.15489,180,1747
C02.15536,180,5061
C02.15538,180,1747
C02.15557,180,1747
C02.15593,180,5661
C02.15611,180,1747
C02.15632,180,1747
C02.15654,180,1747
C02.15700,180,1747
C02.15711,180,5661
C02.15754,180,562
C02.15773,180,562
C02.15781,180,1747
C02.15783,180,1747
C02.15813,180,1747
C02.15886,180,562
C02.15887,180,1747
C02.15918,180,1747
C02.15942,180,1747
C02.15953,180,5661
C02.15992,180,1747
C02.15994,180,1747
C02.16113,180,623
C02.16126,180,13373
C02.16127,180,13373
C02.16140,180,1747
C02.16166,180,623
C02.16172,180,1747
C02.16192,180,562
C02.16223,180,562
C02.16254,180,13373
C02.16264,180,1747
C02.16321,180,5061
C02.16370,180,562
C02.16378,180,562
C02.16401,180,1747
C02.16407,180,1747
C02.16448,180,562
C02.16457,180,1747
C02.16526,180,1747
C02.16556,180,1747
C02.16592,180,1747
C02.16604,180,1747
C02.16629,180,623
C02.16713,180,562
C02.16734,180,1747
C02.16737,180,1747
C02.16747,180,1747
C02.16791,180,5061
C02.16801,180,1747
C02.16809,180,1747
C02.16846,180,1747
C02.16847,180,5061
C02.16854,180,5061
C02.16953,180,1747
C02.16965,180,1747
C02.16975,180,1747
C02.16993,180,562
C02.17048,180,1747
C02.17050,180,1747
C02.17070,180,1747
C02.17095,180,1747
C02.17124,180,1747
C02.17137,180,1747
C02.17178,180,5661
C02.17210,180,1747
C02.17225,180,1747
C02.17258,180,1747
C02.17265,180,1747
C02.17285,180,1747
C02.17290,180,1747
C02.17407,180,1747
C02.17413,180,5661
C02.17469,180,13373
C02.17495,180,1747
C02.17502,180,562
C02.17520,180,1747
C02.17588,180,1747
C02.17593,180,13373
C02.17616,180,13373
C02.17630,180,1747
C02.17636,180,1747
C02.17647,180,1747
C02.17705,180,1747
C02.17727,180,1747
C02.17733,180,562
C02.17759,180,1747
C02.17816,180,5061
C02.17842,180,562
C02.17856,180,562
C02.17901,180,1747
C02.17918,180,1747
C02.17936,180,1747
C02.17969,180,225991
C02.17988,180,5661
C02.18104,180,1747
C02.18180,180,5661
C02.18242,180,562
C02.18253,180,562
C02.18254,180,1747
C02.18271,180,5061
C02.18304,180,5061
C02.18365,180,1747
C02.18401,180,1747
C02.18416,180,1747
C02.18422,180,1747
C02.18439,180,562
C02.18443,180,1747
C02.18463,180,1747
C02.18553,180,1747
C02.18574,180,1747
C02.18583,180,562
C02.18595,180,1747
C02.18669,180,5061
C02.18762,180,5661
C02.18775,180,1747
C02.18781,180,1747
C02.18796,180,5661
C02.18808,180,1747
C02.18825,180,562
C02.18858,180,1747
C02.18898,180,562
C02.18902,180,1747
C02.18912,180,1747
C02.18947,180,584
C02.18971,180,1747
C02.19008,180,562
C02.19030,180,562
C02.19042,180,1747
C02.19046,180,1747
C02.19060,180,562
C02.19099,180,1747
C02.19104,180,1747
C02.19106,180,1747
C02.19140,180,562
C02.19228,180,562
C02.19230,180,1747
C02.19238,180,5061
C02.19243,180,1747
C02.19260,180,5661
C02.19271,180,1747
C02.19281,180,1747
C02.19317,180,1747
C02.19404,180,1747
C02.19432,180,1747
C02.19433,180,13373
C02.19513,180,1747
C02.19547,180,1747
C02.19553,180,1747
C02.19555,180,1747
C02.19616,180,562
C02.19619,180,1747
C02.19634,180,1747
C02.19635,180,1747
C02.19648,180,1747
C02.19657,180,1747
C02.19671,180,1747
C02.19699,180,5661
C02.19717,180,1747
C02.19796,180,632
C02.19797,180,1747
C02.19804,180,1747
C02.19830,180,562
C02.19881,180,13373
C02.19908,180,1747
C02.19995,180,1747
C02.20157,180,1747
C02.20178,180,1747
C02.20203,180,1747
C02.20219,180,1747
C02.20242,180,1747
C02.20332,180,1747
C02.20342,180,1747
C02.20343,180,1747
C02.20367,180,5061
C02.20413,180,1747
C02.20427,180,1747
C02.20451,180,562
C02.20594,180,1747
C02.20598,180,1747
C02.20613,180,562
C02.20626,180,562
C02.20629,180,1747
C02.20658,180,1747
C02.20688,180,1747
C02.20699,180,1747
C02.20714,180,1747
C02.20737,180,5661
C02.20751,180,1747
C02.20783,180,5661
C02.20791,180,5661
C02.20835,180,1747
C02.20838,180,1747
C02.20855,180,1747
C02.20878,180,623
C02.20926,180,1747
C02.20943,180,562
C02.20986,180,1747
C02.21000,180,13373
C02.21100,180,1747
C02.21118,180,1747
C02.21167,180,1747
C02.21200,180,1747
C02.21248,180,562
C02.21295,180,1747
C02.21305,180,1747
C02.21318,180,1747
C02.21326,180,562
C02.21371,180,562
C02.21377,180,1747
C02.21414,180,1484157
C02.21422,180,562
C02.21474,180,13373
C02.21507,180,624
C02.21574,180,1747
C02.21601,180,562
C02.21644,180,1747
C02.21651,180,562
C02.21741,180,584
C02.21767,180,1747
C02.21775,180,1747
C02.21804,180,562
C02.21825,180,13373
C02.21831,180,1747
C02.21847,180,1747
C02.21867,180,1747
C02.21957,180,1747
C02.21971,180,13373
C02.22007,180,1747
C02.22042,180,1747
C02.22046,180,1747
C02.22051,180,1747
C02.22063,166,623
C02.22145,180,1747
C02.22146,180,1747
C02.22152,180,13373
C02.22176,180,1747
C02.22248,180,5661
C02.22313,180,562
C02.22317,180,5061
C02.22321,180,13373
C02.22322,180,1747
C02.22348,180,13373
C02.22558,180,1747
C02.22575,180,562
C02.22626,180,624
C02.22644,180,13373
C02.22654,180,623
C02.22704,180,1747
C02.22746,180,562
C02.22757,180,1747
C02.22803,180,562
C02.22830,180,5061
C02.22898,180,1747
C02.22910,180,1747
C02.23002,180,1747
C02.23014,180,1747
C02.23077,180,1747
C02.23113,180,1747
C02.23140,180,1747
C02.23167,180,1747
C02.23228,180,562
C02.23267,180,5061
C02.23274,180,5661
C02.23303,180,1747
C02.23321,180,1747
C02.23331,180,1747
C02.23398,180,13373
C02.23421,180,5661
C02.23456,180,13373
C02.23515,180,1747
C02.23520,180,1747
C02.23558,180,5061
C02.23606,180,1747
C02.23658,180,1747
C02.23675,180,5061
C02.23785,180,1747
C02.23800,180,562
C02.23813,180,13373
C02.23864,180,5661
C02.23878,180,562
C02.23907,180,1747
C02.23942,180,1747
C02.23957,180,1747
C02.23969,180,5661
C02.24028,180,1747
C02.24105,180,573
C02.24126,180,562
C02.24127,180,1747
C02.24167,180,1747
C02.24169,180,1747
C02.24175,180,1747
C02.24190,180,1747
C02.24207,180,562
C02.24217,180,5661
C02.24253,180,562
C02.24317,180,13373
C02.24331,180,5061
C02.24386,180,1747
C02.24387,180,5661
C02.24395,180,1747
C02.24400,180,1747
C02.24438,180,5061
C02.24449,180,1747
C02.24465,180,562
C02.24472,168,13373
C02.24478,180,13373
C02.24528,180,1747
C02.24545,180,562
C02.24575,180,1747
C02.24630,180,1747
C02.24736,180,1747
C02.24842,180,1747
C02.24881,180,562
C02.24909,180,1747
C02.24912,180,562
C02.24928,180,1747
C02.24968,180,562
C02.24978,180,1747
C02.25009,180,1747
C02.25024,180,1747
C02.25031,180,5661
C02.25074,180,562
C02.25151,180,1747
C02.25154,180,1747
C02.25155,180,1747
C02.25198,180,1747
C02.25212,180,1747
C02.25219,180,1747
C02.25241,180,1747
C02.25252,180,1747
C02.25281,180,1747
C02.25380,180,1747
C02.25401,180,1747
C02.25478,180,623
C02.25489,180,1747
C02.25520,180,562
C02.25572,180,1747
C02.25622,180,1747
C02.25633,180,1747
C02.25664,180,1747
C02.25669,180,623
C02.25681,180,1747
C02.25698,180,562
C02.25741,180,562
C02.25743,180,1747
C02.25791,180,562
C02.25845,180,1747
C02.25849,180,562
C02.25868,180,1747
C02.25887,180,1747
C02.25912,180,562
C02.25982,180,623
C02.25994,180,623
C02.26025,180,1747
C02.26026,180,13373
C02.26046,180,562
