TaxaID	Taxonomic_Rank	Name	Count	Probability	Proportion_Classified(%)
77133	species	UNCULTURED BACTERIUM	45.9339636652582	194	23.6773009	0.1833094
100272	species	UNCULTURED EUKARYOTE	23.503289801896	109	21.5626512	0.1029934
9590	species	SYMPHALANGUS SYNDACTYLUS	21.7126263602433	400	5.4281566	0.3779575
10116	species	RATTUS NORVEGICUS	21.0637631040727	185	11.3858179	0.1748054
10090	species	MUS MUSCULUS	18.9041844081767	391	4.8348298	0.3694535
9601	species	PONGO ABELII	16.5060524880655	498	3.3144684	0.4705571
10020	species	DIPODOMYS ORDII	15.0633246075495	66	22.8232191	0.0623630
252962	species	OSCARELLA TUBERCULATA	14.325009027087	55	26.0454710	0.0519692
357284	species	HOMALOPTERA LEONARDI	13.6905015743423	93	14.7209694	0.0878751
72520	species	NANNOCHLOROPSIS GADITANA	13.3378856419475	127	10.5022722	0.1200015
9606	species	HOMO SAPIENS	12.361479927032	286	4.3221958	0.2702396
61392	species	COEMANSIA REVERSA	8.348640883133	50	16.6972818	0.0472447
42254	species	SOREX ARANEUS	8.2755999590472	27	30.6503702	0.0255121
34755	subspecies	SAGITTA CRASSA NAIKAIENSIS	7.396449794684	21	35.2211895	0.0198428
115547	species	UNCULTURED ARCHAEON	7.2727231810877	33	22.0385551	0.0311815
9978	species	OCHOTONA PRINCEPS	7.22295140447066	211	3.4231997	0.1993726
37347	species	TUPAIA BELANGERI	7.15267845309041	145	4.9328817	0.1370096
9598	species	PAN TROGLODYTES	6.72877623600607	131	5.1364704	0.1237811
1157685	species	RHIZOBIUM SP. JGI 0001005 H05	6.0860837908619	42	14.4906757	0.0396855
9371	species	ECHINOPS TELFAIRI	5.78016353566	131	4.4123386	0.1237811
1104610	species	MICROGENOMATES BACTERIUM SCGC AAA011 B20	4.3925610789824	20	21.9628054	0.0188979
203449	species	UNCULTURED MARINE EUKARYOTE	4.3201757351454	38	11.3688835	0.0359060
9986	species	ORYCTOLAGUS CUNICULUS	4.30211648301806	169	2.5456311	0.1596871
763931	species	KOFOIDINIUM CF. PAVILLARDII	3.934254617128	6	65.5709103	0.0056694
405008	species	EUCOMONYMPHA IMLA	3.55322950194364	41	8.6664134	0.0387406
1104615	species	MICROGENOMATES BACTERIUM SCGC AAA011 L05	3.4735070323033	37	9.3878568	0.0349611
1047006	species	OMNITROPHICA BACTERIUM SCGC AAA252 B19	3.39075077620963	18	18.8375043	0.0170081
146919	species	SALINIBACTER RUBER	3.02944365728933	34	8.9101284	0.0321264
256318	species	METAGENOME	2.9506279866234	10	29.5062799	0.0094489
1394710	species	CANDIDATE DIVISION WWE3 BACTERIUM RAAC2_WWE3_1	2.9357774212548	26	11.2914516	0.0245672
415603	species	INFUNDIBULOMYCES SP. NR 2006A	2.867959377855	38	7.5472615	0.0359060
33695	species	TUBULINOSEMA KINGI	2.7953959681643	47	5.9476510	0.0444100
152704	species	UNCULTURED STRAMENOPILE	2.7431563729016	12	22.8596364	0.0113387
683832	species	CIRRHINUS MRIGALA	2.7193087882362	21	12.9490895	0.0198428
8795	species	PTEROCNEMIA PENNATA	2.6994043132619	99	2.7266710	0.0935445
189424	species	MENOIDIUM SP. CCAP 1247/6	2.624386001636	4	65.6096500	0.0037796
1260624	species	IDIOMARINA SP. 28 8	2.614765419394	11	23.7705947	0.0103938
303551	species	GONYAULAX FRAGILIS	2.461437924995	11	22.3767084	0.0103938
240359	species	THECADINIUM MUCOSUM	2.415471240809	11	21.9588295	0.0103938
9365	species	ERINACEUS EUROPAEUS	2.40730634893589	212	1.1355219	0.2003175
175275	species	UNCULTURED CERCOZOAN	2.2541425162189	15	15.0276168	0.0141734
187299	species	UNCULTURED CILIATE	2.2051003762036	8	27.5637547	0.0075592
187300	species	UNCULTURED DINOFLAGELLATE	2.1761892086072	24	9.0674550	0.0226775
85101	species	UROCOLIUS MACROURUS	2.0705542120001	10	20.7055421	0.0094489
56765	species	UNCULTURED MARINE BACTERIUM	2.070455174467	8	25.8806897	0.0075592
604433	species	ARBOROPHILA RUFOGULARIS	2.0183738023211	14	14.4169557	0.0132285
86473	species	UNCULTURED GAMMA PROTEOBACTERIUM	2.0100044791123	18	11.1666916	0.0170081
119	species	PLANCTOMYCES BRASILIENSIS	1.9726108406485	2537	0.0777537	2.3971956
1407671	species	UNCULTURED MEDITERRANEAN PHAGE UVMED	1.9265513252841	11	17.5141030	0.0103938
439317	species	GAMBIERDISCUS AUSTRALES	1.922278762482	4	48.0569691	0.0037796
217026	species	AUXIS ROCHEI	1.8413392319985	14	13.1524231	0.0132285
5241	species	TULASNELLA VIOLEA	1.8246174174452	67	2.7233096	0.0633079
5741	species	GIARDIA INTESTINALIS	1.77222320246168	91	1.9474980	0.0859853
315267	species	UNCULTURED FRESHWATER EUKARYOTE	1.7273541496311	15	11.5156943	0.0141734
1047061	species	MARINIMICROBIA BACTERIUM JGI 0000059 L03	1.7013073644399	18	9.4517076	0.0170081
1203069	species	LACTOBACILLUS GIGERIORUM	1.6992825153115	7	24.2754645	0.0066143
9685	species	FELIS CATUS	1.67751842791813	244	0.6875076	0.2305541
59463	species	MYOTIS LUCIFUGUS	1.6652814961722	24	6.9386729	0.0226775
175274	species	UNCULTURED ALVEOLATE	1.631626138679	8	20.3953267	0.0075592
304914	species	SINOCYCLOCHEILUS ALTISHOULDERUS	1.6211689558187	11	14.7378996	0.0103938
9595	subspecies	GORILLA GORILLA GORILLA	1.606612164223	120	1.3388435	0.1133873
9258	species	ORNITHORHYNCHUS ANATINUS	1.6062819966543	67	2.3974358	0.0633079
4113	species	SOLANUM TUBEROSUM	1.58701956603811	150	1.0580130	0.1417341
699262	species	MICROGENOMATES BACTERIUM SCGC AAA011 L6	1.5535246895878	19	8.1764457	0.0179530
33688	species	AMBLYOSPORA SP.	1.4959318319282	14	10.6852274	0.0132285
9597	species	PAN PANISCUS	1.48131270482082	132	1.1222066	0.1247260
5808	species	CRYPTOSPORIDIUM MURIS	1.41727840323036	86	1.6479981	0.0812609
29281	species	UNCULTURED CRENARCHAEOTE	1.397393348773	11	12.7035759	0.0103938
5180	species	SCLEROTINIA SCLEROTIORUM	1.39327873142394	260	0.5358764	0.2456724
35128	species	THALASSIOSIRA PSEUDONANA	1.30586551259999	33	3.9571682	0.0311815
9739	species	TURSIOPS TRUNCATUS	1.261865171725	136	0.9278420	0.1285056
57372	species	MYCOPLASMA SUIS	1.235911906736	9	13.7323545	0.0085040
231055	species	UNCULTURED GLOMUS	1.205181142701	7	17.2168735	0.0066143
53635	species	ACIDIMICROBIUM FERROOXIDANS	1.20117545067733	11	10.9197768	0.0103938
147466	species	EMEUS CRASSUS	1.1958388196181	8	14.9479852	0.0075592
181547	species	SNYDERELLA TABOGAE	1.185733783855	2	59.2866892	0.0018898
152509	species	UNCULTURED BACTEROIDETES BACTERIUM	1.1846568545399	3	39.4885618	0.0028347
46218	species	COTURNIX CHINENSIS	1.1794855287443	13	9.0729656	0.0122836
143325	species	ZU CRISTATUS	1.1617382013046	25	4.6469528	0.0236223
56262	species	PANDION HALIAETUS	1.1127559543365	17	6.5456233	0.0160632
88036	species	SELAGINELLA MOELLENDORFFII	1.104763137476	5	22.0952627	0.0047245
9615	subspecies	CANIS LUPUS FAMILIARIS	1.069109589998	124	0.8621852	0.1171668
285696	species	UNCULTURED PARABASALID EUKARYOTE	1.0680511157971	11	9.7095556	0.0103938
229420	species	UNCULTURED TULASNELLA	1.044172261947	2	52.2086131	0.0018898
1432327	species	CANDIDATUS MICROGENOMATUS AURICOLA	1.03626746819215	22	4.7103067	0.0207877
9785	species	LOXODONTA AFRICANA	1.02395088923691	71	1.4421844	0.0670875
240163	species	NIBEA ALBIFLORA	1.0160327082871	8	12.7004089	0.0075592
547188	species	PHYCISPHAERA MIKURENSIS	1.00779577167395	55	1.8323559	0.0519692
297483	species	STYLOPLANELLA STRONGYLOSTOMOIDES	1.0068306640844	9	11.1870074	0.0085040
344338	species	UNCULTURED FIRMICUTES BACTERIUM	1.0003259672741	2	50.0162984	0.0018898
126669	species	AMPHISORUS HEMPRICHII	1.0002458105829	8	12.5030726	0.0075592
144535	species	GLOMUS SP. WUM3	1	1	100.0000000	0.0009449
561572	species	FRIESEOMELITTA VARIA	1	2	50.0000000	0.0018898
1408	species	BACILLUS PUMILUS	1	304	0.3289474	0.2872477
61460	species	KNUFIA PERFORANS	1	1	100.0000000	0.0009449
173223	species	TACHYCINETA ALBIVENTER	1	1	100.0000000	0.0009449
9823	species	SUS SCROFA	0.995410134664	48	2.0737711	0.0453549
285631	species	UNCULTURED ENDOSYMBIONT OF PYRSONYMPHA VERTENS	0.97023427997	1	97.0234280	0.0009449
342406	species	BABESIA SP. XINJIANG 2005	0.958821896225	1	95.8821896	0.0009449
110477	species	SONDERELLA LINEARIS	0.955447398267	1	95.5447398	0.0009449
219660	species	UNCULTURED RICKETTSIALES BACTERIUM	0.952060110356	2	47.6030055	0.0018898
423253	species	DUMONTIA OREGONENSIS	0.950937152318	3	31.6979051	0.0028347
91750	species	UNCULTURED ALPHA PROTEOBACTERIUM	0.9458716157773	6	15.7645269	0.0056694
501324	species	MYXOBOLUS ALBI	0.936825379243	6	15.6137563	0.0056694
5786	species	DICTYOSTELIUM PURPUREUM	0.93603268563	87	1.0758996	0.0822058
63363	species	AQUIFEX AEOLICUS	0.930943062235943	18	5.1719059	0.0170081
175247	species	UNCULTURED CHYTRIDIOMYCOTA	0.9215673065825	7	13.1652472	0.0066143
367189	species	HALADAPTATUS PAUCIHALOPHILUS	0.920466948105	2	46.0233474	0.0018898
230744	species	SELENIDIUM VIVAX	0.9138713698995	9	10.1541263	0.0085040
27973	species	ENCEPHALITOZOON HELLEM	0.9118185244094	30	3.0393951	0.0283468
32644	species	UNIDENTIFIED	0.906537211737	4	22.6634303	0.0037796
202247	species	PSEUDONOSEMA CRISTATELLAE	0.904315547906	1	90.4315548	0.0009449
311114	species	TORPEDOSPORA RADIATA	0.90195270533	1	90.1952705	0.0009449
152508	species	UNCULTURED LOW G+C GRAM POSITIVE BACTERIUM	0.901742329911	1	90.1742330	0.0009449
57847	species	PETROSCIRTES BREVICEPS	0.899034744408233	40	2.2475869	0.0377958
365054	species	ILISHA ELONGATA	0.896266421779	2	44.8133211	0.0018898
156903	species	ACONTIAS LITORALIS	0.8921402073973	2	44.6070104	0.0018898
496878	species	HEXAMASTIX MITIS	0.8741858165344	9	9.7131757	0.0085040
155900	species	UNCULTURED ORGANISM	0.8687222790374	7	12.4103183	0.0066143
34034	species	UNCULTURED DELTA PROTEOBACTERIUM	0.86805180288	8	10.8506475	0.0075592
585444	species	STREPTOMYCES SP. SIIA 17201	0.859320789673	1	85.9320790	0.0009449
45157	species	CYANIDIOSCHYZON MEROLAE	0.857734917719767	29	2.9577066	0.0274019
86637	species	GYROPAIGNE LEFEVREI	0.8446005374	12	7.0383378	0.0113387
587	species	PROVIDENCIA RETTGERI	0.83588374975	1391	0.0600923	1.3143473
8824	species	APTERYX OWENII	0.83457432984328	91	0.9171146	0.0859853
156405	species	UNCULTURED CHLOROBI BACTERIUM	0.832157955726	2	41.6078978	0.0018898
1157681	species	CAULOBACTER SP. JGI 0001013 O16	0.8274568099225	6	13.7909468	0.0056694
37863	species	STEINERNEMA GLASERI	0.820703057442	3	27.3567686	0.0028347
40330	species	FURGASONIA BLOCHMANNI	0.815303188916	4	20.3825797	0.0037796
673862	species	DELTA PROTEOBACTERIUM BABL1	0.79410196981565	7	11.3443139	0.0066143
28248	species	UNIDENTIFIED MARINE EUBACTERIUM	0.774124210301	17	4.5536718	0.0160632
267632	species	UNCULTURED OCHROBACTRUM SP.	0.768187194576	1	76.8187195	0.0009449
